id,pop
1000000US170315305032005,3
1000000US170315305032006,34
1000000US170315305032007,9
1000000US170315305032008,39
1000000US170315305032009,42
1000000US170315305032010,47
1000000US170315305032011,37
1000000US170315305032012,42
1000000US170315305032013,62
1000000US170315305032014,57
1000000US170315305032015,28
1000000US170315305032016,24
1000000US170315305032017,52
1000000US170315305032018,28
1000000US170315305032019,40
1000000US170315305032020,52
1000000US170315305032021,3
1000000US170315305032022,39
1000000US170315305032023,77
1000000US170315305032024,44
1000000US170315305032025,27
1000000US170315305032026,46
1000000US170315305032027,38
1000000US170315305032028,30
1000000US170315305032029,66
1000000US170315305032030,0
1000000US170315305032031,0
1000000US170315305032032,0
1000000US170315305032033,67
1000000US170315305032034,48
1000000US170315305032035,55
1000000US170315305032036,28
1000000US170315305032037,40
1000000US170315305032038,54
1000000US170315305032039,41
1000000US170315305032040,53
1000000US170315305032041,1
1000000US170315305032042,0
1000000US170315305032043,47
1000000US170315305032044,53
1000000US170315305032045,54
1000000US170315305032046,31
1000000US170315305032047,43
1000000US170315305032048,36
1000000US170315305032049,30
1000000US170315305032050,9
1000000US170315305032051,50
1000000US170315305032052,0
1000000US170315305032053,0
1000000US170315305032054,0
1000000US170315305032055,44
1000000US170315305032056,29
1000000US170315305032057,21
1000000US170315305032058,35
1000000US170315305032059,31
1000000US170315305032060,37
1000000US170315305032061,32
1000000US170315305032062,51
1000000US170315305032063,29
1000000US170315305032064,41
1000000US170315305032065,41
1000000US170315305033000,36
1000000US170315305033001,45
1000000US170315305033002,50
1000000US170315305033003,49
1000000US170315305033004,42
1000000US170315305033005,33
1000000US170315305033006,43
1000000US170315305033007,46
1000000US170315305033008,33
1000000US170315305033009,43
1000000US170315305033010,26
1000000US170315305033011,29
1000000US170315305033012,0
1000000US170315305033013,23
1000000US170315305033014,13
1000000US170315305033015,19
1000000US170315305033016,17
1000000US170315305033017,48
1000000US170315305033018,44
1000000US170315305033019,0
1000000US170315305033020,54
1000000US170315305033021,51
1000000US170315305033022,40
1000000US170315305033023,0
1000000US170315305033024,2
1000000US170315305033025,9
1000000US170315305033026,25
1000000US170315305033027,13
1000000US170315305033028,18
1000000US170315305033029,0
1000000US170315305033030,0
1000000US170315305033031,18
1000000US170315305033032,18
1000000US170315305033033,49
1000000US170315305033034,42
1000000US170315305033035,47
1000000US170315305033036,61
1000000US170315305033037,27
1000000US170315305033038,13
1000000US170315305033039,17
1000000US170315305033040,25
1000000US170315305033041,80
1000000US170315305033042,12
1000000US170315305033043,44
1000000US170315305033044,52
1000000US170315305033045,44
1000000US170315305033046,12
1000000US170315305033047,51
1000000US170315305033048,21
1000000US170315305033049,42
1000000US170315305033050,37
1000000US170315305033051,34
1000000US170315305033052,10
1000000US170315305033053,36
1000000US170315305033054,52
1000000US170315305033055,0
1000000US170315305033056,0
1000000US170315305033057,0
1000000US170315306001000,27
1000000US170315306001001,27
1000000US170315306001002,39
1000000US170315306001003,8
1000000US170315306001004,23
1000000US170315306001005,6
1000000US170315306001006,25
1000000US170315306001007,41
1000000US170315306001008,18
1000000US170315306001009,7
1000000US170315306001010,0
1000000US170315306001011,27
1000000US170315306001012,24
1000000US170315306001013,5
1000000US170315306001014,0
1000000US170315306001015,49
1000000US170315306001016,45
1000000US170315306001017,0
1000000US170315306001018,17
1000000US170315306001019,0
1000000US170315306001020,0
1000000US170315306001021,27
1000000US170315306001022,37
1000000US170315306001023,27
1000000US170315306001024,26
1000000US170315306001025,24
1000000US170315306001026,42
1000000US170315306001027,37
1000000US170315306001028,77
1000000US170315306001029,96
1000000US170315306001030,382
1000000US170315306001031,0
1000000US170315306001032,0
1000000US170315306001033,25
1000000US170315306001034,16
1000000US170315306001035,31
1000000US170315306001036,34
1000000US170315306001037,44
1000000US170315306001038,8
1000000US170315306001039,26
1000000US170315306001040,8
1000000US170315306001041,11
1000000US170315306002000,15
1000000US170315306002001,16
1000000US170315306002002,24
1000000US170315306002003,42
1000000US170315306002004,5
1000000US170315306002005,46
1000000US170315306002006,12
1000000US170315306002007,18
1000000US170315306002008,33
1000000US170315306002009,25
1000000US170315306002010,20
1000000US170315306002011,28
1000000US170315306002012,26
1000000US170315306002013,20
1000000US170315306002014,19
1000000US170315306002015,59
1000000US170315306002016,34
1000000US170315306002017,25
1000000US170315306002018,0
1000000US170315306002019,26
1000000US170315306002020,12
1000000US170315306002021,52
1000000US170315306002022,11
1000000US170315306002023,17
1000000US170315306002024,8
1000000US170315306002025,23
1000000US170315306002026,61
1000000US170315306002027,29
1000000US170315306002028,102
1000000US170315306002029,50
1000000US170315306002030,29
1000000US170315306002031,43
1000000US170315306002032,1
1000000US170315306002033,18
1000000US170315306003000,43
1000000US170315306003001,0
1000000US170315306003002,22
1000000US170315306003003,15
1000000US170315306003004,32
1000000US170315306003005,77
1000000US170315306003006,32
1000000US170315306003007,0
1000000US170315306003008,10
1000000US170315306003009,9
1000000US170315306003010,39
1000000US170315306003011,10
1000000US170315306003012,9
1000000US170315306003013,35
1000000US170315306003014,12
1000000US170315306003015,71
1000000US170315306003016,24
1000000US170315306003017,29
1000000US170315306003018,35
1000000US170315306003019,12
1000000US170315306003020,17
1000000US170315306003021,8
1000000US170315306003022,90
1000000US170315306003023,39
1000000US170315306003024,7
1000000US170315306003025,63
1000000US170315306003026,15
1000000US170315306003027,5
1000000US170315306003028,22
1000000US170315306003029,38
1000000US170315306003030,11
1000000US170315306003031,29
1000000US170315306003032,32
1000000US170315401011000,171
1000000US170315401011001,557
1000000US170315401011002,0
1000000US170315401011003,93
1000000US170315401011004,0
1000000US170315401011005,0
1000000US170315401011006,0
1000000US170315401011007,7
1000000US170315401011008,23
1000000US170315401011009,10
1000000US170315401011010,0
1000000US170315401011011,3
1000000US170315401011012,0
1000000US170315401011013,0
1000000US170315401011014,0
1000000US170315401011015,0
1000000US170315401011016,0
1000000US170315401011017,0
1000000US170315401011018,0
1000000US170315401011019,322
1000000US170315401011020,14
1000000US170315401011021,2
1000000US170315401011022,0
1000000US170315401011023,1
1000000US170315401011024,0
1000000US170315401011025,0
1000000US170315401011026,0
1000000US170315401011027,0
1000000US170315401011028,33
1000000US170315401011029,0
1000000US170315401012000,255
1000000US170315401012001,6
1000000US170315401012002,507
1000000US170315401012003,0
1000000US170315401012004,0
1000000US170315401012005,2
1000000US170315401012006,4
1000000US170315401012007,10
1000000US170315401012008,13
1000000US170315401012009,0
1000000US170315401012010,0
1000000US170315401012011,15
1000000US170315401012012,18
1000000US170315401012013,2
1000000US170315401012014,26
1000000US170315401012015,13
1000000US170315401012016,0
1000000US170315401013000,0
1000000US170315401013001,0
1000000US170315401013002,483
1000000US170315401013003,358
1000000US170315401013004,0
1000000US170315401013005,55
1000000US170315401013006,0
1000000US170315401013007,0
1000000US170315401013008,0
1000000US170315401013009,0
1000000US170315401013010,369
1000000US170315401013011,0
1000000US170315401014000,0
1000000US170315401014001,0
1000000US170315401014002,0
1000000US170315401014003,0
1000000US170315401014004,0
1000000US170315401014005,0
1000000US170315401014006,0
1000000US170315401014007,0
1000000US170315401014008,0
1000000US170315401014009,0
1000000US170315401014010,0
1000000US170315401014011,0
1000000US170315401014012,1
1000000US170315401014013,0
1000000US170315401014014,0
1000000US170315401014015,0
1000000US170315401014016,0
1000000US170315401014017,0
1000000US170315401014018,0
1000000US170315401021000,0
1000000US170315401021001,0
1000000US170315401021002,0
1000000US170315401021003,0
1000000US170315401021004,0
1000000US170315401021005,0
1000000US170315401021006,0
1000000US170315401021007,0
1000000US170315401021008,0
1000000US170315401021009,0
1000000US170315401021010,0
1000000US170315401021011,0
1000000US170315401021012,0
1000000US170315401021013,0
1000000US170315401021014,0
1000000US170315401021015,0
1000000US170315401021016,0
1000000US170315401021017,0
1000000US170315401021018,0
1000000US170315401021019,0
1000000US170315401021020,0
1000000US170315401021021,0
1000000US170315401021022,0
1000000US170315401021023,0
1000000US170315401021024,0
1000000US170315401021025,0
1000000US170315401021026,0
1000000US170315401021027,0
1000000US170315401021028,0
1000000US170315401021029,0
1000000US170315401021030,0
1000000US170315401021031,0
1000000US170315401021032,0
1000000US170315401021033,0
1000000US170315401021034,0
1000000US170315401021035,0
1000000US170315401021036,0
1000000US170315401021037,0
1000000US170315401021038,0
1000000US170315401021039,0
1000000US170315401021040,0
1000000US170315401021041,0
1000000US170315401021042,0
1000000US170315401021043,0
1000000US170315401021044,0
1000000US170315401021045,0
1000000US170315401021046,0
1000000US170315401021047,0
1000000US170315401021048,0
1000000US170315401021049,0
1000000US170315401021050,0
1000000US170315401021051,0
1000000US170315401021052,109
1000000US170315401021053,712
1000000US170315401021054,0
1000000US170315401021055,0
1000000US170315401021056,0
1000000US170315401021057,0
1000000US170315401021058,0
1000000US170315401021059,0
1000000US170315401022000,0
1000000US170315401022001,0
1000000US170315401022002,0
1000000US170315401022003,0
1000000US170315401022004,0
1000000US170315401022005,0
1000000US170315401022006,0
1000000US170315401022007,0
1000000US170315401022008,0
1000000US170315401022009,169
1000000US170315401022010,158
1000000US170315401022011,24
1000000US170315401022012,218
1000000US170315401022013,608
1000000US170315401022014,0
1000000US170315401022015,0
1000000US170315401022016,0
1000000US170315401022017,0
1000000US170315401022018,0
1000000US170315401022019,0
1000000US170315401022020,194
1000000US170315401022021,131
1000000US170315401023000,68
1000000US170315401023001,80
1000000US170315401023002,106
1000000US170315401023003,67
1000000US170315401023004,119
1000000US170315401023005,17
1000000US170315401023006,69
1000000US170315401023007,83
1000000US170315401023008,26
1000000US170315401023009,92
1000000US170315401023010,59
1000000US170315501001000,0
1000000US170315501001001,0
1000000US170315501001002,0
1000000US170315501001003,0
1000000US170315501001004,0
1000000US170315501001005,0
1000000US170315501001006,0
1000000US170315501001007,0
1000000US170315501001008,0
1000000US170315501001009,5
1000000US170315501001010,0
1000000US170315501001011,0
1000000US170315501001012,0
1000000US170315501001013,0
1000000US170315501001014,0
1000000US170315501001015,0
1000000US170315501001016,0
1000000US170315501001017,33
1000000US170315501001018,22
1000000US170315501001019,0
1000000US170315501001020,0
1000000US170315501001021,0
1000000US170315501001022,0
1000000US170315501001023,0
1000000US170315501001024,0
1000000US170315501001025,14
1000000US170315501001026,36
1000000US170315501001027,47
1000000US170315501001028,57
1000000US170315501001029,45
1000000US170315501001030,32
1000000US170315501001031,0
1000000US170315501001032,0
1000000US170315501001033,32
1000000US170315501001034,18
1000000US170315501001035,30
1000000US170315501001036,31
1000000US170315501001037,6
1000000US170315501001038,0
1000000US170315501001039,0
1000000US170315501001040,0
1000000US170315501001041,10
1000000US170315501001042,0
1000000US170315501001043,0
1000000US170315501001044,0
1000000US170315501001045,0
1000000US170315501001046,0
1000000US170315501001047,61
1000000US170315501001048,1
1000000US170315501001049,1
1000000US170315501001050,3
1000000US170315501001051,0
1000000US170315501001052,0
1000000US170315501001053,0
1000000US170315501001054,2
1000000US170315501001055,31
1000000US170315501001056,47
1000000US170315501001057,63
1000000US170315501001058,32
1000000US170315501001059,5
1000000US170315501001060,0
1000000US170315501001061,6
1000000US170315501001062,0
1000000US170315501001063,21
1000000US170315501001064,30
1000000US170315501001065,17
1000000US170315501001066,24
1000000US170315501001067,17
1000000US170315501001068,39
1000000US170315501001069,39
1000000US170315501001070,42
1000000US170315501001071,37
1000000US170315501001072,37
1000000US170315501001073,29
1000000US170315501001074,0
1000000US170315501001075,0
1000000US170315501001076,0
1000000US170315501001077,0
1000000US170315501001078,0
1000000US170315501001079,12
1000000US170315501001080,1
1000000US170315501001081,8
1000000US170315501001082,0
1000000US170315501001083,0
1000000US170315501001084,0
1000000US170315501001085,15
1000000US170315501001086,2
1000000US170315501001087,16
1000000US170315501001088,2
1000000US170315501001089,0
1000000US170315501001090,0
1000000US170315501001091,0
1000000US170315501001092,0
1000000US170315501002000,27
1000000US170315501002001,83
1000000US170315501002002,69
1000000US170315501002003,57
1000000US170315501002004,0
1000000US170315501002005,35
1000000US170315501002006,34
1000000US170315501002007,30
1000000US170315501002008,34
1000000US170315501002009,35
1000000US170315501002010,45
1000000US170315501002011,34
1000000US170315501002012,41
1000000US170315501002013,32
1000000US170315501002014,54
1000000US170315501002015,27
1000000US170315501002016,14
1000000US170315501002017,15
1000000US170315501002018,23
1000000US170315501002019,24
1000000US170315501002020,41
1000000US170315501002021,26
1000000US170315501002022,33
1000000US170315501002023,0
1000000US170315501002024,0
1000000US170315501002025,0
1000000US170315501003000,57
1000000US170315501003001,0
1000000US170315501003002,36
1000000US170315501003003,74
1000000US170315501003004,48
1000000US170315501003005,63
1000000US170315501003006,61
1000000US170315501003007,65
1000000US170315501003008,116
1000000US170315501003009,52
1000000US170315501003010,83
1000000US170315501003011,49
1000000US170315501003012,54
1000000US170315501003013,32
1000000US170315501003014,14
1000000US170315501003015,62
1000000US170315501003016,48
1000000US170315501003017,53
1000000US170315501003018,35
1000000US170315501003019,98
1000000US170315501003020,24
1000000US170315501003021,29
1000000US170315501003022,64
1000000US170315501003023,13
1000000US170315501003024,34
1000000US170315501003025,2
1000000US170315501003026,39
1000000US170315501003027,13
1000000US170315501003028,28
1000000US170315501003029,39
1000000US170315501003030,18
1000000US170315501003031,25
1000000US170315501003032,0
1000000US170315501003033,13
1000000US170315501004000,26
1000000US170315501004001,87
1000000US170315501004002,0
1000000US170315501004003,13
1000000US170315501004004,41
1000000US170315501004005,54
1000000US170315501004006,87
1000000US170315501004007,68
1000000US170315501004008,72
1000000US170315501004009,75
1000000US170315501004010,44
1000000US170315501004011,17
1000000US170315501004012,4
1000000US170315501004013,42
1000000US170315501004014,58
1000000US170315501004015,39
1000000US170315501004016,41
1000000US170315501004017,0
1000000US170315501004018,6
1000000US170315501004019,21
1000000US170315501005000,0
1000000US170315501005001,37
1000000US170315501005002,43
1000000US170315501005003,53
1000000US170315501005004,43
1000000US170315501005005,41
1000000US170315501005006,38
1000000US170315501005007,50
1000000US170315501005008,49
1000000US170315501005009,36
1000000US170315501005010,49
1000000US170315501005011,89
1000000US170315501005012,47
1000000US170315501005013,0
1000000US170315501005014,0
1000000US170315501005015,0
1000000US170315501005016,54
1000000US170315501005017,58
1000000US170315501005018,49
1000000US170315501005019,0
1000000US170315501005020,0
1000000US170315501005021,0
1000000US170315501005022,0
1000000US170315501005023,0
1000000US170315501005024,0
1000000US170315501005025,0
1000000US170315501005026,0
1000000US170315501005027,0
1000000US170315501005028,0
1000000US170315501005029,0
1000000US170315501005030,0
1000000US170315501005031,0
1000000US170315501005032,0
1000000US170315501005033,0
1000000US170315501005034,0
1000000US170315501005035,0
1000000US170315501005036,43
1000000US170315501006000,0
1000000US170315501006001,55
1000000US170315501006002,31
1000000US170315501006003,37
1000000US170315501006004,0
1000000US170315501006005,19
1000000US170315501006006,0
1000000US170315501006007,0
1000000US170315501006008,0
1000000US170315501006009,0
1000000US170315501006010,53
1000000US170315501006011,50
1000000US170315501006012,38
1000000US170315501006013,52
1000000US170315501006014,61
1000000US170315501006015,27
1000000US170315501006016,63
1000000US170315501006017,54
1000000US170315501006018,62
1000000US170315501006019,44
1000000US170315501006020,54
1000000US170315501006021,49
1000000US170315501006022,73
1000000US170315501006023,45
1000000US170315501006024,36
1000000US170315501006025,45
1000000US170315501006026,84
1000000US170315501006027,10
1000000US170315501006028,95
1000000US170315501006029,55
1000000US170315501006030,57
1000000US170315501006031,73
1000000US170315501006032,61
1000000US170315501006033,52
1000000US170315501006034,33
1000000US170315501006035,10
1000000US170315501006036,86
1000000US170315501006037,78
1000000US170315501006038,46
1000000US170315501006039,54
1000000US170315502001000,0
1000000US170315502001001,0
1000000US170315502001002,33
1000000US170315502001003,33
1000000US170315502001004,21
1000000US170315502001005,0
1000000US170315502001006,58
1000000US170315502001007,35
1000000US170315502001008,36
1000000US170315502001009,27
1000000US170315502001010,56
1000000US170315502001011,18
1000000US170315502001012,24
1000000US170315502001013,31
1000000US170315502001014,20
1000000US170315502001015,20
1000000US170315502001016,14
1000000US170315502001017,0
1000000US170315502001018,41
1000000US170315502001019,63
1000000US170315502001020,27
1000000US170315502001021,26
1000000US170315502001022,41
1000000US170315502001023,43
1000000US170315502001024,31
1000000US170315502001025,0
1000000US170315502001026,31
1000000US170315502001027,43
1000000US170315502001028,36
1000000US170315502001029,9
1000000US170315502001030,19
1000000US170315502001031,21
1000000US170315502001032,36
1000000US170315502001033,51
1000000US170315502001034,30
1000000US170315502001035,46
1000000US170315502001036,37
1000000US170315502001037,29
1000000US170315502001038,30
1000000US170315502001039,37
1000000US170315502001040,35
1000000US170315502001041,33
1000000US170315502001042,25
1000000US170315502001043,31
1000000US170315502001044,31
1000000US170315502001045,22
1000000US170315502001046,15
1000000US170315502001047,28
1000000US170315502001048,34
1000000US170315502001049,24
1000000US170315502001050,30
1000000US170315502001051,39
1000000US170315502001052,44
1000000US170315502001053,29
1000000US170315502001054,34
1000000US170315502001055,24
1000000US170315502001056,27
1000000US170315502001057,30
1000000US170315502001058,19
1000000US170315502001059,22
1000000US170315502001060,22
1000000US170315502001061,27
1000000US170315502001062,48
1000000US170315502001063,21
1000000US170315502001064,15
1000000US170315502002000,0
1000000US170315502002001,16
1000000US170315502002002,27
1000000US170315502002003,14
1000000US170315502002004,24
1000000US170315502002005,32
1000000US170315502002006,0
1000000US170315502002007,0
1000000US170315502002008,0
1000000US170315502002009,27
1000000US170315502002010,17
1000000US170315502002011,31
1000000US170315502002012,36
1000000US170315502002013,42
1000000US170315502002014,29
1000000US170315502002015,46
1000000US170315502002016,45
1000000US170315502002017,19
1000000US170315502002018,14
1000000US170315502002019,18
1000000US170315502002020,27
1000000US170315502002021,21
1000000US170315502002022,22
1000000US170315502002023,3
1000000US170315502002024,18
1000000US170315502002025,0
1000000US170315502002026,25
1000000US170315502002027,0
1000000US170315502002028,0
1000000US170315502002029,0
1000000US170315502002030,0
1000000US170315502002031,0
1000000US170315502002032,0
1000000US170315502002033,0
1000000US170315502002034,0
1000000US170315502002035,0
1000000US170315502002036,0
1000000US170315502002037,0
1000000US170315502002038,0
1000000US170315502002039,0
1000000US170315502002040,0
1000000US170315502002041,0
1000000US170315502002042,0
1000000US170315502002043,0
1000000US170315502002044,0
1000000US170315502002045,0
1000000US170315502002046,0
1000000US170315502002047,0
1000000US170315502002048,0
1000000US170315502002049,0
1000000US170315502002050,0
1000000US170315502002051,0
1000000US170315502002052,0
1000000US170315502002053,0
1000000US170315502002054,0
1000000US170315502002055,0
1000000US170315502002056,0
1000000US170315502002057,0
1000000US170315502002058,0
1000000US170315502002059,0
1000000US170315502002060,0
1000000US170315502002061,0
1000000US170315502002062,0
1000000US170315502002063,0
1000000US170315502002064,0
1000000US170315502002065,5
1000000US170315502002066,0
1000000US170315502002067,2
1000000US170315502002068,0
1000000US170315502002069,0
1000000US170315502002070,0
1000000US170315502002071,0
1000000US170315502002072,0
1000000US170315502002073,0
1000000US170315502002074,0
1000000US170315502002075,0
1000000US170315502002076,0
1000000US170315502002077,0
1000000US170315502002078,0
1000000US170315502002079,0
1000000US170315502002080,0
1000000US170315502002081,0
1000000US170315502002082,0
1000000US170315502002083,0
1000000US170315502002084,0
1000000US170315502002085,0
1000000US170315502002086,0
1000000US170315502002087,0
1000000US170315502002088,0
1000000US170315502002089,0
1000000US170315502002090,0
1000000US170315502002091,0
1000000US170315502002092,0
1000000US170315502002093,0
1000000US170315502002094,0
1000000US170315502002095,0
1000000US170315502002096,0
1000000US170315502002097,0
1000000US170315502002098,0
1000000US170315502002099,0
1000000US170315502002100,0
1000000US170315502002101,0
1000000US170315502002102,0
1000000US170315502002103,0
1000000US170315502002104,0
1000000US170315502002105,0
1000000US170315502002106,0
1000000US170315502002107,0
1000000US170315502002108,0
1000000US170315502002109,0
1000000US170315502002110,0
1000000US170315502002111,0
1000000US170315502002112,0
1000000US170315502002113,0
1000000US170315502002114,0
1000000US170315502002115,0
1000000US170315502002116,0
1000000US170315502002117,0
1000000US170315502002118,0
1000000US170315502002119,36
1000000US170315502002120,17
1000000US170315502002121,36
1000000US170315502002122,33
1000000US170315502002123,0
1000000US170315502002124,0
1000000US170315502002125,53
1000000US170315502002126,44
1000000US170315502002127,25
1000000US170315502002128,73
1000000US170315502002129,59
1000000US170315502002130,0
1000000US170315502002131,0
1000000US170315502002132,0
1000000US170315601001000,0
1000000US170315601001001,0
1000000US170315601001002,0
1000000US170315601001003,0
1000000US170315601001004,0
1000000US170315601001005,0
1000000US170315601001006,0
1000000US170315601001007,0
1000000US170315601001008,0
1000000US170315601001009,0
1000000US170315601001010,0
1000000US170315601001011,0
1000000US170315601001012,0
1000000US170315601001013,0
1000000US170315601001014,0
1000000US170315601001015,0
1000000US170315601001016,0
1000000US170315601001017,0
1000000US170315601001018,0
1000000US170315601001019,0
1000000US170315601001020,0
1000000US170315601001021,0
1000000US170315601001022,0
1000000US170315601001023,23
1000000US170315601001024,0
1000000US170315601001025,59
1000000US170315601001026,61
1000000US170315601001027,82
1000000US170315601001028,0
1000000US170315601001029,224
1000000US170315601001030,48
1000000US170315601001031,53
1000000US170315601001032,52
1000000US170315601001033,65
1000000US170315601001034,32
1000000US170315601001035,65
1000000US170315601001036,72
1000000US170315601001037,56
1000000US170315601001038,71
1000000US170315601001039,59
1000000US170315601001040,0
1000000US170315601001041,0
1000000US170315601001042,73
1000000US170315601001043,56
1000000US170315601001044,60
1000000US170315601001045,45
1000000US170315601001046,54
1000000US170315601001047,77
1000000US170315601001048,67
1000000US170315601001049,19
1000000US170315601001050,0
1000000US170315602001000,0
1000000US170315602001001,0
1000000US170315602001002,0
1000000US170315602001003,0
1000000US170315602001004,0
1000000US170315602001005,41
1000000US170315602001006,0
1000000US170315602001007,27
1000000US170315602001008,28
1000000US170315602001009,31
1000000US170315602001010,91
1000000US170315602001011,36
1000000US170315602001012,41
1000000US170315602002000,0
1000000US170315602002001,0
1000000US170315602002002,0
1000000US170315602002003,0
1000000US170315602002004,0
1000000US170315602002005,0
1000000US170315602002006,0
1000000US170315602003000,0
1000000US170315602003001,58
1000000US170315602003002,62
1000000US170315602003003,58
1000000US170315602003004,66
1000000US170315602003005,84
1000000US170315602003006,55
1000000US170315602003007,64
1000000US170315602003008,69
1000000US170315602003009,67
1000000US170315602003010,58
1000000US170315602003011,59
1000000US170315602003012,58
1000000US170315602003013,64
1000000US170315602003014,63
1000000US170315602003015,38
1000000US170315602003016,37
1000000US170315602003017,41
1000000US170315602003018,48
1000000US170315602003019,44
1000000US170315602003020,48
1000000US170315602003021,43
1000000US170315602003022,48
1000000US170315602003023,52
1000000US170315602003024,0
1000000US170315602003025,35
1000000US170315602003026,40
1000000US170315602003027,52
1000000US170315602003028,0
1000000US170315602003029,0
1000000US170315602003030,0
1000000US170315602003031,0
1000000US170315602003032,0
1000000US170315602003033,0
1000000US170315602003034,15
1000000US170315603001000,0
1000000US170315603001001,0
1000000US170315603001002,0
1000000US170315603001003,0
1000000US170315603001004,7
1000000US170315603001005,0
1000000US170315603001006,0
1000000US170315603001007,0
1000000US170315603001008,42
1000000US170315603001009,52
1000000US170315603001010,54
1000000US170315603001011,64
1000000US170315603001012,72
1000000US170315603001013,55
1000000US170315603001014,67
1000000US170315603001015,0
1000000US170315603001016,77
1000000US170315603001017,82
1000000US170315603001018,60
1000000US170315603001019,74
1000000US170315603001020,54
1000000US170315603001021,48
1000000US170315603001022,53
1000000US170315603001023,54
1000000US170315603001024,58
1000000US170315603001025,47
1000000US170315603001026,61
1000000US170315603001027,53
1000000US170315603001028,50
1000000US170315603001029,56
1000000US170315603001030,23
1000000US170315603001031,54
1000000US170315603001032,73
1000000US170315603001033,64
1000000US170315603001034,53
1000000US170315603001035,63
1000000US170315603001036,53
1000000US170315603001037,14
1000000US170315603001038,70
1000000US170315603002000,2
1000000US170315603002001,68
1000000US170315603002002,79
1000000US170315603002003,57
1000000US170315603002004,40
1000000US170315603002005,67
1000000US170315603002006,0
1000000US170315603002007,53
1000000US170315603002008,46
1000000US170315603002009,78
1000000US170315603002010,75
1000000US170315603002011,60
1000000US170315603002012,64
1000000US170315603002013,68
1000000US170315603002014,63
1000000US170315603002015,59
1000000US170315603002016,90
1000000US170315603002017,51
1000000US170315603002018,59
1000000US170315603002019,65
1000000US170315603002020,67
1000000US170315603002021,67
1000000US170315603002022,57
1000000US170315603002023,42
1000000US170315603002024,53
1000000US170315603002025,50
1000000US170315603002026,0
1000000US170315604001000,26
1000000US170315604001001,7
1000000US170315604001002,0
1000000US170315604001003,0
1000000US170315604001004,0
1000000US170315604001005,72
1000000US170315604001006,53
1000000US170315604001007,69
1000000US170315604001008,45
1000000US170315604001009,45
1000000US170315604001010,74
1000000US170315604001011,92
1000000US170315604001012,69
1000000US170315604001013,63
1000000US170315604001014,83
1000000US170315604001015,0
1000000US170315604001016,0
1000000US170315604001017,64
1000000US170315604001018,70
1000000US170315604001019,66
1000000US170315604001020,61
1000000US170315604001021,70
1000000US170315604001022,45
1000000US170315604001023,50
1000000US170315604001024,45
1000000US170315604001025,19
1000000US170315604001026,37
1000000US170315604001027,44
1000000US170315604001028,59
1000000US170315604001029,45
1000000US170315604001030,44
1000000US170315604001031,0
1000000US170315604001032,17
1000000US170315604001033,34
1000000US170315604001034,48
1000000US170315607001000,70
1000000US170315607001001,107
1000000US170315607001002,0
1000000US170315607001003,42
1000000US170315607001004,0
1000000US170315607001005,35
1000000US170315607001006,84
1000000US170315607001007,51
1000000US170315607001008,35
1000000US170315607001009,13
1000000US170315607001010,33
1000000US170315607001011,74
1000000US170315607001012,66
1000000US170315607001013,49
1000000US170315607001014,52
1000000US170315607001015,51
1000000US170315607001016,53
1000000US170315607001017,127
1000000US170315607001018,75
1000000US170315607001019,46
1000000US170315607001020,66
1000000US170315607001021,74
1000000US170315607001022,68
1000000US170315607001023,36
1000000US170315607001024,37
1000000US170315607001025,0
1000000US170315607002000,60
1000000US170315607002001,74
1000000US170315607002002,77
1000000US170315607002003,84
1000000US170315607002004,68
1000000US170315607002005,86
1000000US170315607002006,67
1000000US170315607002007,71
1000000US170315607002008,58
1000000US170315607002009,73
1000000US170315607002010,0
1000000US170315607002011,51
1000000US170315607002012,61
1000000US170315607002013,50
1000000US170315607002014,44
1000000US170315607002015,86
1000000US170315607002016,67
1000000US170315607002017,64
1000000US170315607002018,66
1000000US170315607002019,46
1000000US170315607002020,50
1000000US170315607002021,26
1000000US170315607002022,54
1000000US170315607002023,61
1000000US170315607002024,67
1000000US170315607002025,33
1000000US170315607002026,54
1000000US170315607002027,26
1000000US170315607002028,30
1000000US170315607002029,29
1000000US170315607002030,22
1000000US170315607002031,0
1000000US170315607002032,43
1000000US170315607002033,18
1000000US170315607002034,6
1000000US170315607002035,36
1000000US170315607002036,34
1000000US170315607002037,28
1000000US170315607002038,0
1000000US170315607002039,0
1000000US170315607002040,0
1000000US170315607002041,75
1000000US170315607002042,0
1000000US170315607002043,6
1000000US170315607002044,52
1000000US170315607002045,0
1000000US170315607002046,6
1000000US170315607002047,14
1000000US170315607002048,33
1000000US170315607002049,24
1000000US170315607002050,17
1000000US170315607002051,30
1000000US170315607002052,7
1000000US170315607002053,6
1000000US170315608001000,53
1000000US170315608001001,55
1000000US170315608001002,71
1000000US170315608001003,59
1000000US170315608001004,61
1000000US170315608001005,54
1000000US170315608001006,49
1000000US170315608001007,47
1000000US170315608001008,43
1000000US170315608001009,51
1000000US170315608001010,40
1000000US170315608001011,37
1000000US170315608001012,41
1000000US170315608001013,77
1000000US170315608001014,70
1000000US170315608001015,80
1000000US170315608001016,8
1000000US170315608001017,4
1000000US170315608001018,14
1000000US170315608001019,8
1000000US170315608001020,9
1000000US170315608001021,22
1000000US170315608001022,16
1000000US170315608001023,20
1000000US170315608001024,0
1000000US170315608001025,25
1000000US170315608001026,11
1000000US170315608001027,24
1000000US170315608001028,95
1000000US170315608001029,2
1000000US170315608001030,34
1000000US170315608001031,0
